REGIONE	TIPO	FUNZIONE	MONOMULTI	OPENGG	UTENTIATT_TOT	PATRIMONIO_TOT	PINT_BEF	PINT_AFT	PEST_BEF	PEST_AFT	CONSUL_BEF	CONSUL_AFT	VOL_BEF	TIRO_BEF	DIGITAL_AFT	PIATDIG_AFT	LABO_AFT	ONLINE_AFT	SOCIAL_AFT	ACCESSO_AFT	PRESTITO_AFT
Piemonte	Pubblica	Servizi_specializzati	Specialistico	120	0	55000	4	4	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	72	50	34650	4	4	0	0	0	0	0	2	SI	NO	NO	NO	NO	SI	SI
Piemonte	Privata	Servizi_specializzati	Specialistico	105	500	15414	1	1	0	0	0	0	10	1	SI	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	60	40	100000	1	1	0	0	2	0	0	0	SI	SI	NO	NO	SI	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	60	10	7000	2	2	0	0	0	0	0	1	SI	SI	NO	NO	NO	SI	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	196	107	40000	1	1	0	0	1	0	0	0	SI	SI	SI	SI	SI	SI	SI
Piemonte	Privata	Servizi_specializzati	Specialistico	32	6	4458	1	1	0	0	0	0	0	3	SI	NO	NO	NO	NO	NO	SI
Piemonte	Pubblica	Servizi_specializzati	Specialistico	72	50	41000	4	4	0	0	0	0	0	1	SI	NO	NO	NO	NO	SI	SI
Piemonte	Privata	Conservazione	Multidisciplinare	25	10	26515	1	1	0	0	1	1	0	0	SI	NO	SI	NO	SI	NO	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	39	417	50000	2	2	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Multidisciplinare	150	100	35000	2	2	0	0	3	3	0	2	SI	NO	NO	SI	SI	SI	SI
Piemonte	Privata	Conservazione	Multidisciplinare	60	80	20000	3	2	0	0	2	2	3	0	SI	SI	SI	SI	SI	SI	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	120	0	6000	1	1	0	0	0	0	1	0	NO	SI	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	108	263	30000	2	2	0	0	0	0	0	0	SI	SI	NO	NO	SI	SI	SI
Piemonte	Privata	Servizi_specializzati	Specialistico	65	56	8300	1	1	0	0	0	0	0	0	SI	SI	NO	NO	SI	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	60	10	3500	3	3	0	0	0	0	0	0	SI	SI	SI	SI	SI	NO	SI
Piemonte	Pubblica	Servizi_specializzati	Specialistico	112	38	9520	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	75	450	40000	15	13	3	3	0	0	2	0	SI	NO	NO	NO	NO	NO	SI
Piemonte	Privata	Servizi_specializzati	Multidisciplinare	90	40	8000	3	3	0	0	0	0	0	0	SI	NO	SI	SI	SI	NO	SI
Piemonte	Privata	Servizi_specializzati	Specialistico	84	5	2000	1	1	0	0	0	0	2	2	NO	NO	NO	SI	SI	NO	SI
Piemonte	Privata	Conservazione	Multidisciplinare	169	120	20000	1	1	0	0	2	2	0	1	NO	NO	SI	SI	SI	SI	NO
Piemonte	Pubblica	Servizi_specializzati	Multidisciplinare	200	432	11241	0	0	1	1	0	0	1	0	SI	SI	NO	NO	SI	NO	SI
Piemonte	Pubblica	Servizi_specializzati	Specialistico	180	5	3500	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Multidisciplinare	200	100	70000	2	1	0	0	2	2	15	0	NO	NO	SI	SI	SI	SI	SI
Piemonte	Privata	Conservazione	Multidisciplinare	250	10	120000	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	SI	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	193	44	18650	0	0	1	1	0	0	10	0	SI	SI	NO	SI	SI	SI	SI
Piemonte	Privata	Servizi_specializzati	Specialistico	137	75	64350	3	3	0	0	2	2	2	0	SI	NO	NO	SI	SI	NO	SI
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	20	15	10500	0	0	0	0	0	1	3	0	NO	NO	NO	NO	SI	NO	NO
Puglia	Pubblica	Conservazione	Multidisciplinare	180	2815	481602	18	14	3	2	0	0	0	0	SI	NO	SI	NO	SI	SI	NO
Puglia	Privata	Conservazione	Specialistico	45	36	29500	1	1	0	0	1	1	0	0	SI	NO	NO	NO	NO	NO	NO
Puglia	Pubblica	Servizi_specializzati	Multidisciplinare	150	20	12000	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Puglia	Pubblica	Servizi_specializzati	Specialistico	175	364	46724	11	11	18	18	0	0	0	4	SI	NO	NO	SI	SI	SI	NO
Puglia	Pubblica	Servizi_specializzati	Specialistico	270	5	3000	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Puglia	Pubblica	Servizi_specializzati	Specialistico	171	150	10600	3	3	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Puglia	Privata	Servizi_specializzati	Specialistico	40	5	10500	0	0	1	0	1	0	1	0	SI	NO	NO	NO	SI	NO	NO
Puglia	Privata	Servizi_specializzati	Multidisciplinare	220	150	7000	1	1	0	0	0	0	1	0	NO	NO	NO	NO	NO	NO	NO
Puglia	Pubblica	Pubblica_lettura	Multidisciplinare	50	30	23000	1	1	0	0	0	0	4	0	SI	NO	NO	NO	SI	NO	SI
Puglia	Privata	Servizi_specializzati	Specialistico	50	40	39850	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	SI
Puglia	Privata	Servizi_specializzati	Specialistico	45	8	7200	0	0	1	0	0	0	1	0	SI	NO	NO	NO	NO	NO	NO
Puglia	Pubblica	Pubblica_lettura	Multidisciplinare	70	200	30000	3	0	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Puglia	Privata	Servizi_specializzati	Specialistico	300	20	20000	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Puglia	Pubblica	Servizi_specializzati	Specialistico	50	12	6000	1	1	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	NO
Puglia	Pubblica	Servizi_specializzati	Multidisciplinare	25	120	6000	4	3	0	0	0	0	0	0	NO	SI	SI	SI	SI	NO	NO
Puglia	Pubblica	Pubblica_lettura	Multidisciplinare	150	50	2000	0	0	0	0	0	0	4	0	NO	NO	NO	NO	SI	NO	NO
Puglia	Pubblica	Conservazione	Multidisciplinare	40	30	5300	0	0	1	0	0	0	1	1	NO	SI	NO	NO	SI	SI	SI
Puglia	Pubblica	Conservazione	Multidisciplinare	200	10	21000	2	1	2	2	0	0	0	0	SI	SI	NO	NO	SI	SI	NO
Puglia	Pubblica	Pubblica_lettura	Multidisciplinare	8	3	2574	0	0	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Puglia	Pubblica	Servizi_specializzati	Specialistico	200	0	2721	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Puglia	Pubblica	Servizi_specializzati	Multidisciplinare	55	200	6900	0	0	3	1	0	0	0	0	SI	SI	SI	NO	SI	NO	SI
Puglia	Pubblica	Conservazione	Specialistico	111	29	11529	2	2	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Puglia	Privata	Servizi_specializzati	Specialistico	100	20	20000	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Puglia	Pubblica	Pubblica_lettura	Multidisciplinare	85	32	11574	1	1	0	0	0	0	0	3	SI	NO	NO	NO	SI	SI	NO
Puglia	Privata	Conservazione	Specialistico	145	45	40000	3	3	0	0	1	1	0	1	NO	NO	NO	NO	NO	NO	NO
Puglia	Privata	Conservazione	Multidisciplinare	35	25	25000	0	0	0	0	3	3	1	0	NO	SI	NO	NO	NO	NO	NO
Puglia	Privata	Servizi_specializzati	Specialistico	100	6	1000	1	1	0	0	0	1	0	0	NO	NO	NO	SI	NO	NO	NO
Puglia	Pubblica	Pubblica_lettura	Multidisciplinare	30	35	750	0	0	2	2	2	2	2	2	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	180	2024	1000000	16	14	1	2	0	0	1	1	SI	NO	NO	NO	NO	NO	SI
Sicilia	Pubblica	Conservazione	Multidisciplinare	190	180	42541	3	2	0	0	0	1	0	0	SI	SI	NO	SI	NO	NO	SI
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	5	150	6000	0	1	0	0	0	0	0	0	NO	NO	NO	SI	NO	NO	NO
Sicilia	Pubblica	Conservazione	Specialistico	200	110	30000	2	1	1	1	0	0	1	4	SI	NO	SI	SI	SI	NO	NO
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	92	59	19200	3	3	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Privata	Conservazione	Multidisciplinare	90	450	100000	8	3	2	1	5	2	8	2	SI	NO	NO	SI	SI	SI	NO
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	216	364	18769	1	2	0	0	0	0	4	1	NO	NO	NO	NO	NO	NO	SI
Sicilia	Privata	Servizi_specializzati	Specialistico	270	19	8000	1	1	0	0	0	0	0	0	SI	NO	NO	NO	SI	SI	NO
Sicilia	Pubblica	Servizi_specializzati	Specialistico	150	30	18235	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Sicilia	Privata	Conservazione	Multidisciplinare	12	15	1800	0	0	0	0	1	1	3	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	200	600	3000	8	7	1	1	0	0	0	2	SI	NO	NO	NO	SI	NO	NO
Sicilia	Pubblica	Servizi_specializzati	Specialistico	150	200	6000	2	2	0	0	0	0	0	3	SI	SI	NO	NO	NO	NO	NO
Sicilia	Privata	Conservazione	Specialistico	52	25	5000	2	2	0	0	0	0	2	0	NO	NO	NO	SI	NO	NO	SI
Sicilia	Pubblica	Servizi_specializzati	Multidisciplinare	120	50	82000	6	4	0	0	0	0	0	5	SI	NO	NO	NO	NO	NO	SI
Sicilia	Privata	Servizi_specializzati	Multidisciplinare	150	32	10000	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Conservazione	Multidisciplinare	270	5573	540989	52	47	0	0	0	0	0	0	SI	SI	SI	SI	SI	SI	NO
Sicilia	Privata	Servizi_specializzati	Multidisciplinare	170	300	325940	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	300	20	6761	3	3	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	240	22	13726	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	40	5	8976	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Sicilia	Privata	Servizi_specializzati	Specialistico	240	100	8000	1	1	0	0	0	0	1	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Servizi_specializzati	Specialistico	90	15	2166	1	1	0	0	1	1	0	1	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	55	30	2000	1	1	0	0	0	0	2	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Servizi_specializzati	Specialistico	154	100	16191	3	3	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Servizi_specializzati	Specialistico	270	300	16604	2	2	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	30	7	750	3	2	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	25	25	5789	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Pubblica_lettura	Specialistico	215	450	415523	38	38	0	0	0	0	0	0	SI	SI	SI	SI	SI	SI	NO
Sicilia	Pubblica	Conservazione	Multidisciplinare	155	20000	753726	139	130	0	0	0	0	0	8	SI	SI	NO	NO	SI	NO	SI
Sicilia	Pubblica	Servizi_specializzati	Specialistico	190	160	44080	3	3	0	0	0	0	0	0	SI	NO	SI	NO	SI	NO	NO
Sicilia	Pubblica	Conservazione	Multidisciplinare	365	6	16000	2	2	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	170	55	107297	7	5	0	0	0	0	0	0	SI	NO	NO	SI	SI	SI	SI
Sicilia	Privata	Servizi_specializzati	Specialistico	90	30	50000	1	1	0	0	1	1	0	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Servizi_specializzati	Specialistico	40	25	33578	4	0	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Sicilia	Privata	Servizi_specializzati	Multidisciplinare	210	70	45000	2	2	0	0	1	1	0	1	SI	SI	NO	SI	SI	SI	NO
Sicilia	Pubblica	Servizi_specializzati	Specialistico	150	140	6000	2	2	0	0	0	0	0	2	SI	NO	NO	NO	NO	SI	SI
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	180	800	14838	3	3	0	0	0	0	4	8	NO	NO	SI	SI	SI	NO	SI
Sicilia	Privata	Conservazione	Specialistico	135	150	6000	0	0	0	0	1	1	0	0	SI	NO	NO	SI	SI	NO	SI
Sicilia	Privata	Servizi_specializzati	Specialistico	200	7	4000	0	0	0	0	1	0	5	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Servizi_specializzati	Specialistico	80	10	19870	4	4	0	0	0	0	0	0	SI	NO	NO	SI	SI	NO	NO
Sicilia	Pubblica	Conservazione	Multidisciplinare	158	300	6340	2	2	0	0	0	0	0	1	SI	SI	NO	NO	NO	SI	SI
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	45	12	5920	1	1	0	0	0	0	0	4	NO	NO	NO	NO	SI	NO	SI
Sicilia	Privata	Servizi_specializzati	Specialistico	140	800	187041	2	2	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Servizi_specializzati	Specialistico	30	10	80090	1	1	6	6	0	0	0	0	SI	SI	NO	NO	SI	NO	NO
Sicilia	Privata	Servizi_specializzati	Specialistico	40	5	24500	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	200	140	7453	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	SI
Sicilia	Privata	Servizi_specializzati	Specialistico	50	15	3000	1	1	0	0	0	0	0	0	SI	SI	NO	SI	SI	SI	SI
Sicilia	Privata	Servizi_specializzati	Specialistico	150	30	6000	1	1	0	0	0	0	0	0	SI	SI	NO	NO	NO	SI	SI
Sicilia	Privata	Servizi_specializzati	Specialistico	10	4	8000	1	1	0	0	0	0	1	0	NO	NO	SI	SI	SI	SI	NO
Sicilia	Pubblica	Servizi_specializzati	Specialistico	51	10	6025	1	1	0	0	0	0	0	0	NO	NO	NO	NO	SI	NO	NO
Sicilia	Privata	Conservazione	Multidisciplinare	84	30	15315	1	1	0	0	0	1	0	0	NO	NO	SI	NO	SI	NO	NO
Sicilia	Pubblica	Pubblica_lettura	Multidisciplinare	258	0	3970	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Sardegna	Privata	Servizi_specializzati	Multidisciplinare	40	10	2000	1	1	0	0	0	0	4	0	NO	NO	NO	NO	NO	NO	NO
Sardegna	Pubblica	Servizi_specializzati	Specialistico	20	120	19244	4	4	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Sardegna	Privata	Conservazione	Specialistico	60	20	10000	0	0	0	0	1	1	1	0	NO	NO	NO	SI	NO	SI	NO
Sardegna	Pubblica	Conservazione	Multidisciplinare	86	1373	600000	33	30	0	0	0	0	0	0	SI	NO	NO	NO	SI	SI	NO
Sardegna	Privata	Servizi_specializzati	Specialistico	85	196	11241	1	1	0	0	0	0	9	0	SI	NO	SI	SI	SI	NO	SI
Sardegna	Privata	Servizi_specializzati	Specialistico	30	10	2500	0	0	0	0	0	0	1	0	NO	NO	NO	SI	NO	NO	NO
Sardegna	Pubblica	Servizi_specializzati	Specialistico	50	300	17726	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Sardegna	Privata	Servizi_specializzati	Specialistico	115	153	29700	5	5	0	0	0	0	0	0	SI	SI	SI	SI	SI	SI	SI
Sardegna	Pubblica	Servizi_specializzati	Multidisciplinare	200	500	9000	2	2	0	0	0	0	0	0	SI	SI	NO	SI	NO	SI	NO
Sardegna	Privata	Servizi_specializzati	Specialistico	12	10	900	2	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Sardegna	Privata	Servizi_specializzati	Multidisciplinare	230	140	33000	2	1	0	0	0	0	2	0	SI	SI	NO	NO	NO	SI	NO
Sardegna	Privata	Conservazione	Specialistico	110	500	20000	1	1	2	2	2	2	3	3	NO	NO	SI	SI	SI	NO	NO
Sardegna	Pubblica	Servizi_specializzati	Specialistico	181	176	7436	3	3	2	2	0	0	0	0	SI	NO	SI	SI	SI	NO	NO
Sardegna	Privata	Servizi_specializzati	Specialistico	220	40	3142	1	1	0	0	0	0	2	0	SI	SI	NO	NO	SI	NO	NO
Sardegna	Privata	Servizi_specializzati	Multidisciplinare	110	42	4300	3	3	0	0	5	5	2	0	SI	NO	SI	SI	SI	NO	NO
Sardegna	Privata	Conservazione	Multidisciplinare	120	200	5000	5	5	0	0	2	1	5	0	NO	NO	NO	SI	NO	SI	NO
Sardegna	Privata	Servizi_specializzati	Specialistico	145	10	4030	2	2	0	1	0	0	0	0	NO	NO	SI	SI	NO	NO	SI
Sardegna	Pubblica	Servizi_specializzati	Specialistico	100	43	44500	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Sardegna	Pubblica	Pubblica_lettura	Multidisciplinare	165	100	11600	1	0	1	1	0	0	0	1	NO	NO	NO	NO	NO	NO	SI
Sardegna	Privata	Servizi_specializzati	Multidisciplinare	180	1500	32000	3	2	0	0	0	1	0	0	SI	NO	NO	SI	SI	SI	SI
Sardegna	Privata	Servizi_specializzati	Specialistico	92	52	11019	2	2	0	0	0	0	3	0	SI	NO	NO	SI	SI	SI	NO
Sardegna	Pubblica	Conservazione	Multidisciplinare	176	3003	314940	15	11	0	0	0	0	0	0	SI	NO	NO	SI	SI	NO	SI
Sardegna	Pubblica	Servizi_specializzati	Specialistico	30	18	33750	1	1	0	0	0	0	0	0	SI	SI	NO	NO	NO	SI	SI
Sardegna	Pubblica	Servizi_specializzati	Multidisciplinare	96	278	52000	2	1	0	0	0	0	0	0	SI	NO	NO	NO	SI	SI	SI
Sardegna	Privata	Servizi_specializzati	Specialistico	48	30	2523	2	1	0	0	1	1	2	2	SI	NO	NO	NO	SI	NO	SI
Sardegna	Pubblica	Pubblica_lettura	Multidisciplinare	140	30	4400	1	1	0	0	0	0	0	0	NO	NO	NO	NO	SI	NO	NO
Sardegna	Privata	Servizi_specializzati	Specialistico	15	5	10000	0	0	0	0	0	0	2	0	NO	NO	NO	SI	SI	NO	NO
Sardegna	Pubblica	Pubblica_lettura	Multidisciplinare	177	54	6339	0	0	1	1	0	0	0	0	SI	SI	SI	NO	SI	SI	SI
Toscana	Pubblica	Servizi_specializzati	Specialistico	40	0	5425	3	3	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Conservazione	Specialistico	40	20	4640	0	0	0	0	1	1	0	0	SI	NO	NO	NO	SI	SI	NO
Toscana	Pubblica	Pubblica_lettura	Multidisciplinare	170	207	56863	3	4	0	0	5	4	0	1	SI	SI	NO	SI	SI	SI	SI
Toscana	Privata	Servizi_specializzati	Multidisciplinare	95	61	29000	4	4	0	0	1	0	0	0	SI	NO	NO	NO	SI	SI	SI
Toscana	Privata	Conservazione	Multidisciplinare	120	30	25000	1	1	0	0	0	0	0	0	NO	NO	NO	SI	SI	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	98	600	3700	1	1	0	0	0	0	0	1	NO	SI	NO	SI	SI	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	106	65	30000	1	1	0	0	0	0	2	0	SI	SI	NO	NO	SI	SI	SI
Toscana	Pubblica	Servizi_specializzati	Specialistico	158	19	120201	9	9	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	18	30	27000	1	0	1	1	0	0	0	0	SI	SI	NO	NO	NO	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	160	1200	151500	4	4	0	0	1	1	0	0	NO	NO	NO	SI	NO	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	185	500	170000	9	4	0	0	1	0	0	1	SI	NO	NO	NO	SI	SI	SI
Toscana	Pubblica	Servizi_specializzati	Specialistico	172	150	154700	3	2	2	2	0	0	0	0	NO	SI	NO	NO	NO	NO	SI
Toscana	Privata	Servizi_specializzati	Specialistico	60	100	18000	1	1	0	0	2	2	0	1	NO	NO	NO	NO	NO	SI	NO
Toscana	Pubblica	Conservazione	Multidisciplinare	300	641	133144	10	9	0	0	0	0	0	0	SI	NO	NO	NO	SI	NO	NO
Toscana	Pubblica	Conservazione	Multidisciplinare	192	49923	10500000	115	110	29	31	0	0	17	8	SI	SI	SI	NO	SI	SI	NO
Toscana	Pubblica	Conservazione	Specialistico	160	90	18000	4	3	0	0	0	0	0	0	SI	SI	NO	NO	SI	SI	NO
Toscana	Pubblica	Conservazione	Multidisciplinare	179	3774	909933	15	14	7	14	0	0	0	0	SI	NO	NO	NO	SI	SI	SI
Toscana	Pubblica	Servizi_specializzati	Specialistico	40	230	21000	0	0	0	0	2	1	0	0	SI	NO	NO	SI	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	150	75	35000	1	1	0	0	0	0	0	0	SI	SI	NO	NO	SI	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	70	180	44000	3	2	0	0	0	0	0	0	SI	SI	NO	SI	SI	NO	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	120	10	60	0	0	0	0	1	1	0	0	NO	NO	NO	NO	NO	SI	NO
Toscana	Privata	Conservazione	Multidisciplinare	83	10	10000	1	1	0	0	0	0	13	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Privata	Conservazione	Specialistico	260	722	60000	4	4	0	0	3	3	1	0	NO	NO	NO	SI	SI	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	250	1800	100000	1	1	0	0	2	2	0	2	SI	SI	NO	SI	NO	SI	NO
Toscana	Pubblica	Pubblica_lettura	Specialistico	147	300	22000	1	1	1	1	0	0	2	0	SI	SI	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	200	940	159000	2	2	0	0	0	0	1	0	SI	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	200	1000	96000	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	120	150	24151	2	2	0	0	0	0	0	0	SI	SI	NO	NO	NO	SI	NO
Toscana	Privata	Servizi_specializzati	Multidisciplinare	120	50	35000	3	3	0	0	1	0	10	2	SI	NO	SI	SI	NO	NO	SI
Toscana	Privata	Servizi_specializzati	Specialistico	217	21	7574	2	2	2	2	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	78	0	2500	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	SI	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	94	100	60000	1	1	0	0	1	0	1	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	6	11	12000	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	60	135	90000	7	7	0	0	0	0	10	2	SI	NO	NO	NO	NO	SI	NO
Toscana	Pubblica	Servizi_specializzati	Multidisciplinare	120	100	25000	3	3	0	0	0	0	0	0	SI	SI	NO	NO	NO	SI	SI
Toscana	Privata	Conservazione	Multidisciplinare	56	25	5100	3	2	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Multidisciplinare	60	30	30241	1	1	1	1	0	0	0	1	NO	NO	NO	NO	NO	NO	NO
Toscana	Privata	Conservazione	Specialistico	10	20	4000	1	1	0	0	0	0	1	1	SI	NO	SI	SI	NO	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	190	45	23000	0	0	0	0	1	1	4	0	SI	NO	NO	SI	SI	NO	NO
Toscana	Privata	Conservazione	Multidisciplinare	114	50	16000	2	2	0	0	3	3	1	0	NO	NO	NO	NO	SI	NO	NO
Toscana	Privata	Servizi_specializzati	Multidisciplinare	194	40	17500	1	0	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Privata	Conservazione	Specialistico	25	10	80300	1	1	0	0	0	0	0	0	NO	NO	NO	SI	SI	SI	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	255	42	20000	2	2	0	0	2	2	0	1	SI	SI	NO	NO	NO	NO	SI
Toscana	Privata	Servizi_specializzati	Specialistico	150	10	4300	2	2	0	0	0	0	2	0	NO	NO	NO	SI	SI	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	170	200	80000	6	6	0	0	4	4	0	0	SI	NO	NO	SI	SI	SI	NO
Toscana	Pubblica	Servizi_specializzati	Multidisciplinare	161	962	11000	1	1	1	1	0	0	2	0	SI	SI	SI	NO	SI	NO	NO
Toscana	Pubblica	Servizi_specializzati	Multidisciplinare	40	150	3500	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	80	47	17700	2	2	1	1	4	4	1	0	SI	NO	NO	NO	SI	SI	NO
Toscana	Privata	Conservazione	Multidisciplinare	43	5	3303	2	2	0	0	1	1	1	0	SI	NO	NO	SI	SI	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	100	30	10000	2	2	0	0	4	4	0	0	SI	NO	NO	NO	SI	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	60	20	3000	0	0	0	0	0	0	2	0	NO	SI	NO	NO	NO	SI	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	59	130	20000	7	7	0	0	0	0	0	4	SI	NO	NO	NO	SI	SI	NO
Toscana	Privata	Servizi_specializzati	Multidisciplinare	120	136	20413	3	3	0	0	0	2	0	0	SI	NO	NO	SI	NO	NO	SI
Toscana	Pubblica	Servizi_specializzati	Specialistico	215	30	1000	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	195	134	100000	1	1	1	1	2	2	0	0	SI	SI	SI	NO	NO	SI	SI
Toscana	Privata	Conservazione	Specialistico	250	20	12500	0	0	0	0	1	1	0	0	SI	NO	SI	SI	SI	NO	SI
Toscana	Privata	Conservazione	Specialistico	140	50	15000	1	1	1	1	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	160	89	20000	1	1	0	2	4	4	2	0	SI	SI	NO	SI	SI	SI	SI
